area_code,area,year,population,land_co2,agri_ch4,agri_n2o,agri_co2,production,harvest,yield
159,Nigeria,1963,48032.2,,555.816,31.669,26234.8,88530300.0,72717400.0,2084870.0
159,Nigeria,1964,49066.1,,585.962,33.1187,27529.7,89813300.0,75188400.0,2095540.0
159,Nigeria,1965,50127.2,,614.459,34.8259,28918.4,94466900.0,80651900.0,2158040.0
159,Nigeria,1966,51217.4,,625.403,34.5529,29022.5,86654400.0,72650100.0,2163020.0
159,Nigeria,1967,52341.8,,673.042,36.4547,30899.3,91963300.0,75014800.0,2199520.0
159,Nigeria,1968,53506.0,,697.206,38.2024,32214.6,93464500.0,75728100.0,2202140.0
159,Nigeria,1969,54716.7,,737.876,41.5762,34624.8,104944000.0,90413300.0,2245180.0
159,Nigeria,1970,55981.4,,765.946,42.3102,35549.5,113477000.0,83759900.0,2255100.0
159,Nigeria,1971,57295.2,,804.355,43.5497,36930.9,102435000.0,79759500.0,2176530.0
159,Nigeria,1972,58662.6,,820.269,43.9672,37457.7,86717900.0,65481000.0,2134360.0
159,Nigeria,1973,60110.4,,890.345,47.4886,40559.8,95824400.0,82100600.0,2095240.0
159,Nigeria,1974,61673.6,,893.333,49.569,41604.0,106166000.0,70729200.0,2194050.0
159,Nigeria,1975,63373.6,,925.757,50.7532,42822.3,101692000.0,63799500.0,2241490.0
159,Nigeria,1976,65226.2,,949.363,53.6085,44642.2,93796300.0,65863400.0,2203440.0
159,Nigeria,1977,67215.8,,997.554,54.8402,46222.5,91772600.0,54526500.0,2238250.0
159,Nigeria,1978,69293.5,,1046.2,56.7111,48105.3,87730400.0,49396700.0,2267620.0
159,Nigeria,1979,71391.3,,1106.19,59.7977,50798.0,89903200.0,47710800.0,2261200.0
159,Nigeria,1980,73460.7,,1171.32,63.617,53936.3,94048600.0,52115700.0,2252450.0
159,Nigeria,1981,75482.6,,1204.64,64.8271,55196.7,93386500.0,42596400.0,2218500.0
159,Nigeria,1982,77472.9,,1235.88,67.192,56947.2,96976800.0,44371700.0,2204370.0
159,Nigeria,1983,79462.3,,1275.39,69.9179,59030.5,94924300.0,45386200.0,2189290.0
159,Nigeria,1984,81497.7,,1305.68,73.2373,61167.3,105689000.0,56464300.0,2181660.0
159,Nigeria,1985,83613.3,,1344.15,75.8798,63148.0,113493000.0,61189900.0,2237500.0
159,Nigeria,1986,85818.5,,1403.72,81.0888,66735.9,127992000.0,74902100.0,2253070.0
159,Nigeria,1987,88101.6,,1453.55,83.8228,68982.3,134756000.0,77132100.0,2298360.0
159,Nigeria,1988,90450.3,,1560.2,88.5266,73380.0,151169000.0,76688100.0,2387200.0
159,Nigeria,1989,92844.4,,1738.66,94.0311,79614.1,164044000.0,85095700.0,2415870.0
159,Nigeria,1990,95270.0,368591.0,1840.34,113.058,87908.1,175654000.0,91588300.0,2418690.0
159,Nigeria,1991,97726.3,368591.0,1953.27,114.832,91079.3,201896000.0,101911000.0,2423660.0
159,Nigeria,1992,100222.0,368591.0,1974.25,116.641,92339.1,220133000.0,104128000.0,2431400.0
159,Nigeria,1993,102762.0,368591.0,2016.68,120.339,94923.7,231610000.0,107894000.0,2435380.0
159,Nigeria,1994,105356.0,368591.0,2093.76,122.132,97347.9,238880000.0,112351000.0,2371030.0
159,Nigeria,1995,108011.0,368591.0,2157.08,122.383,98768.2,250579000.0,118085000.0,2334320.0
159,Nigeria,1996,110733.0,388972.0,2189.81,124.689,100501.0,252734000.0,117501000.0,2298870.0
159,Nigeria,1997,113523.0,385738.0,2309.68,128.223,104430.0,259713000.0,119851000.0,2351880.0
159,Nigeria,1998,116386.0,388943.0,2418.84,138.204,110502.0,269614000.0,125254000.0,2280360.0
159,Nigeria,1999,119327.0,385633.0,2471.56,139.112,112509.0,279038000.0,122474000.0,2248110.0
159,Nigeria,2000,122352.0,387616.0,2510.98,140.516,114126.0,276085000.0,124130000.0,2223950.0
159,Nigeria,2001,125463.0,291623.0,2598.89,149.522,119528.0,272102000.0,116421000.0,2233830.0
159,Nigeria,2002,128667.0,290992.0,2609.25,149.133,119908.0,287104000.0,121102000.0,2127400.0
159,Nigeria,2003,131973.0,292043.0,2656.94,154.14,123002.0,303364000.0,123695000.0,2165440.0
159,Nigeria,2004,135394.0,291569.0,2681.59,150.229,122584.0,323895000.0,126867000.0,2226260.0
159,Nigeria,2005,138939.0,291577.0,2858.52,167.24,132684.0,344085000.0,131365000.0,2261700.0
159,Nigeria,2006,142614.0,340966.0,2876.46,164.679,132810.0,372657000.0,134987000.0,2312410.0
159,Nigeria,2007,146417.0,340998.0,2841.32,159.772,129868.0,345265000.0,136788000.0,2265230.0
159,Nigeria,2008,150347.0,342996.0,2810.39,161.356,130486.0,370739000.0,135302000.0,2317130.0
159,Nigeria,2009,154402.0,340756.0,2684.72,154.241,125138.0,303338000.0,109888000.0,2296190.0
159,Nigeria,2010,158578.0,341272.0,2895.83,168.881,135748.0,348030000.0,120397000.0,2366220.0
159,Nigeria,2011,162877.0,367106.0,3142.33,173.411,143604.0,325064000.0,122491000.0,2248890.0
159,Nigeria,2012,167297.0,367578.0,3304.91,178.409,149467.0,348756000.0,131543000.0,2093300.0
159,Nigeria,2013,171829.0,367703.0,3357.65,182.952,152681.0,336907000.0,136359000.0,2024800.0
159,Nigeria,2014,176461.0,367187.0,3430.43,185.469,155515.0,392679000.0,139599000.0,2126420.0
159,Nigeria,2015,181182.0,367766.0,3485.39,187.004,157167.0,397062000.0,126693000.0,2101580.0
159,Nigeria,2016,185990.0,370255.0,4127.29,202.008,176917.0,430919000.0,137984000.0,2110460.0
159,Nigeria,2017,190886.0,,4060.65,212.745,180164.0,417606000.0,136285000.0,2105560.0
159,Nigeria,2018,195875.0,,,,,,,
159,Nigeria,2019,200962.0,,,,,,,
159,Nigeria,2020,206153.0,,,,,,,
159,Nigeria,2021,211447.0,,,,,,,
159,Nigeria,2022,216844.0,,,,,,,
159,Nigeria,2023,222348.0,,,,,,,
159,Nigeria,2024,227963.0,,,,,,,
159,Nigeria,2025,233692.0,,,,,,,
159,Nigeria,2026,239535.0,,,,,,,
159,Nigeria,2027,245493.0,,,,,,,
159,Nigeria,2028,251568.0,,,,,,,
159,Nigeria,2029,257759.0,,,,,,,
159,Nigeria,2030,264068.0,,3519.7,207.41,166182.0,,,
159,Nigeria,2031,270493.0,,,,,,,
159,Nigeria,2032,277034.0,,,,,,,
159,Nigeria,2033,283688.0,,,,,,,
159,Nigeria,2034,290452.0,,,,,,,
159,Nigeria,2035,297323.0,,,,,,,
159,Nigeria,2036,304299.0,,,,,,,
159,Nigeria,2037,311376.0,,,,,,,
159,Nigeria,2038,318551.0,,,,,,,
159,Nigeria,2039,325818.0,,,,,,,
159,Nigeria,2040,333172.0,,,,,,,
159,Nigeria,2041,340610.0,,,,,,,
159,Nigeria,2042,348129.0,,,,,,,
159,Nigeria,2043,355724.0,,,,,,,
159,Nigeria,2044,363389.0,,,,,,,
159,Nigeria,2045,371119.0,,,,,,,
159,Nigeria,2046,378912.0,,,,,,,
159,Nigeria,2047,386762.0,,,,,,,
159,Nigeria,2048,394669.0,,,,,,,
159,Nigeria,2049,402628.0,,,,,,,
159,Nigeria,2050,410638.0,,4279.25,259.098,205763.0,,,
159,Nigeria,2051,418696.0,,,,,,,
159,Nigeria,2052,426797.0,,,,,,,
159,Nigeria,2053,434937.0,,,,,,,
159,Nigeria,2054,443110.0,,,,,,,
159,Nigeria,2055,451311.0,,,,,,,
159,Nigeria,2056,459535.0,,,,,,,
159,Nigeria,2057,467782.0,,,,,,,
159,Nigeria,2058,476049.0,,,,,,,
159,Nigeria,2059,484337.0,,,,,,,
159,Nigeria,2060,492643.0,,,,,,,
159,Nigeria,2061,500966.0,,,,,,,
159,Nigeria,2062,509302.0,,,,,,,
159,Nigeria,2063,517647.0,,,,,,,
159,Nigeria,2064,526000.0,,,,,,,
159,Nigeria,2065,534359.0,,,,,,,
159,Nigeria,2066,542720.0,,,,,,,
159,Nigeria,2067,551077.0,,,,,,,
159,Nigeria,2068,559425.0,,,,,,,
159,Nigeria,2069,567756.0,,,,,,,
159,Nigeria,2070,576062.0,,,,,,,
159,Nigeria,2071,584340.0,,,,,,,
159,Nigeria,2072,592584.0,,,,,,,
159,Nigeria,2073,600789.0,,,,,,,
159,Nigeria,2074,608948.0,,,,,,,
159,Nigeria,2075,617055.0,,,,,,,
159,Nigeria,2076,625105.0,,,,,,,
159,Nigeria,2077,633096.0,,,,,,,
159,Nigeria,2078,641024.0,,,,,,,
159,Nigeria,2079,648887.0,,,,,,,
159,Nigeria,2080,656684.0,,,,,,,
159,Nigeria,2081,664410.0,,,,,,,
159,Nigeria,2082,672063.0,,,,,,,
159,Nigeria,2083,679640.0,,,,,,,
159,Nigeria,2084,687139.0,,,,,,,
159,Nigeria,2085,694557.0,,,,,,,
159,Nigeria,2086,701893.0,,,,,,,
159,Nigeria,2087,709142.0,,,,,,,
159,Nigeria,2088,716300.0,,,,,,,
159,Nigeria,2089,723363.0,,,,,,,
159,Nigeria,2090,730325.0,,,,,,,
159,Nigeria,2091,737185.0,,,,,,,
159,Nigeria,2092,743939.0,,,,,,,
159,Nigeria,2093,750586.0,,,,,,,
159,Nigeria,2094,757124.0,,,,,,,
159,Nigeria,2095,763551.0,,,,,,,
159,Nigeria,2096,769866.0,,,,,,,
159,Nigeria,2097,776065.0,,,,,,,
159,Nigeria,2098,782146.0,,,,,,,
159,Nigeria,2099,788107.0,,,,,,,
159,Nigeria,2100,793942.0,,,,,,,
160,Niue,1950,4.667,,,,,,,
160,Niue,1951,4.678,,,,,,,
160,Niue,1952,4.684,,,,,,,
160,Niue,1953,4.686,,,,,,,
160,Niue,1954,4.685,,,,,,,
160,Niue,1955,4.694,,,,,,,
160,Niue,1956,4.7,,,,,,,
160,Niue,1957,4.719,,,,,,,
160,Niue,1958,4.75,,,,,,,
160,Niue,1959,4.788,,,,,,,
160,Niue,1960,4.826,,,,,,,
160,Niue,1961,4.875,,0.0543,0.0016,1.7835,6389.0,6694.0,669410.0
160,Niue,1962,4.931,,0.059,0.0016,1.9271,7190.0,6678.0,655157.0
160,Niue,1963,4.983,,0.0616,0.0016,2.0126,9147.0,7281.0,676034.0
160,Niue,1964,5.045,,0.0653,0.0017,2.1308,10934.0,8186.0,704647.0
160,Niue,1965,5.098,,0.0731,0.002,2.3406,9472.0,6661.0,740919.0
160,Niue,1966,5.151,,0.0744,0.002,2.4083,8840.0,7221.0,623736.0
160,Niue,1967,5.208,,0.0766,0.0021,2.4767,8431.0,7251.0,693208.0
160,Niue,1968,5.237,,0.0856,0.0024,2.8201,8086.0,7305.0,666848.0
160,Niue,1969,5.218,,0.1012,0.003,3.4177,8038.0,7543.0,642966.0
160,Niue,1970,5.135,,0.0948,0.0028,3.1645,9159.0,7669.0,700656.0
160,Niue,1971,4.964,,0.1079,0.0031,3.6217,9542.0,8031.0,652059.0
160,Niue,1972,4.724,,0.1069,0.0032,3.5979,9382.0,7911.0,657310.0
160,Niue,1973,4.449,,0.1426,0.0046,5.0052,9886.0,8019.0,664377.0
160,Niue,1974,4.191,,0.1396,0.0046,4.9217,11672.0,10644.0,570530.0
160,Niue,1975,3.976,,0.1416,0.0047,5.0276,10729.0,10512.0,620133.0
160,Niue,1976,3.807,,0.1444,0.0048,5.1505,9713.0,8914.0,659723.0
160,Niue,1977,3.686,,0.1509,0.005,5.4027,11085.0,10642.0,629107.0
160,Niue,1978,3.599,,0.1279,0.0042,4.531,10968.0,10864.0,604098.0
160,Niue,1979,3.511,,0.1285,0.0042,4.5546,12232.0,10842.0,615354.0
160,Niue,1980,3.404,,0.1096,0.0036,3.8357,11611.0,10742.0,614417.0
160,Niue,1981,3.269,,0.1102,0.0036,3.8492,12123.0,10872.0,621044.0
160,Niue,1982,3.127,,0.1102,0.0036,3.8492,12144.0,10602.0,627851.0
160,Niue,1983,2.981,,0.1116,0.0036,3.8806,12386.0,9820.0,639943.0
160,Niue,1984,2.841,,0.1068,0.0033,3.6754,12129.0,9038.0,649438.0
160,Niue,1985,2.719,,0.1006,0.0031,3.4284,12223.0,9134.0,799418.0
160,Niue,1986,2.609,,0.0959,0.0029,3.2232,12517.0,9106.0,812804.0
160,Niue,1987,2.521,,0.0902,0.0025,2.9825,12962.0,10587.0,839305.0
160,Niue,1988,2.45,,0.0848,0.0022,2.7606,13166.0,10575.0,901894.0
160,Niue,1989,2.383,,0.0794,0.0019,2.5365,13540.0,10587.0,870635.0
160,Niue,1990,2.329,0.0,0.072,0.0016,2.2087,8670.0,10026.0,623074.0
160,Niue,1991,2.288,0.0,0.0733,0.0016,2.2382,10206.0,13274.0,642948.0
160,Niue,1992,2.258,73.3334,0.074,0.0016,2.2575,10770.0,13391.0,644026.0
160,Niue,1993,2.236,0.0,0.074,0.0016,2.2621,11347.0,13515.0,648684.0
160,Niue,1994,2.205,73.3334,0.077,0.0019,2.3487,11558.0,13341.0,647197.0
160,Niue,1995,2.165,73.3334,0.077,0.0019,2.3487,11822.0,13114.0,647852.0
160,Niue,1996,2.124,0.0,0.077,0.0019,2.3679,12248.0,12236.0,649464.0
160,Niue,1997,2.067,73.3334,0.077,0.0019,2.3679,12458.0,13317.0,648502.0
160,Niue,1998,2.011,0.0,0.077,0.0019,2.368,12647.0,13148.0,648518.0
160,Niue,1999,1.956,73.3334,0.077,0.0019,2.3681,12826.0,13016.0,648369.0
160,Niue,2000,1.899,73.3334,0.077,0.0019,2.3681,12158.0,12788.0,647219.0
160,Niue,2001,1.854,73.3334,0.0802,0.002,2.4809,12157.0,12565.0,646662.0
160,Niue,2002,1.789,0.0,0.0802,0.002,2.4809,12216.0,12610.0,645987.0
160,Niue,2003,1.755,73.3334,0.0802,0.0019,2.4802,12477.0,12723.0,645507.0
160,Niue,2004,1.715,73.3334,0.0802,0.0019,2.4802,12442.0,12752.0,644597.0
160,Niue,2005,1.683,73.3334,0.0832,0.002,2.5638,12399.0,12932.0,643002.0
160,Niue,2006,1.662,0.0,0.0832,0.002,2.5637,12383.0,13137.0,641767.0
160,Niue,2007,1.651,0.0,0.087,0.002,2.6721,12613.0,12805.0,656129.0
160,Niue,2008,1.639,-73.3334,0.086,0.002,2.6481,12218.0,13393.0,635931.0
160,Niue,2009,1.636,0.0,0.0854,0.002,2.6411,12083.0,13472.0,631293.0
160,Niue,2010,1.63,0.0,0.086,0.002,2.654,11860.0,13275.0,626571.0
160,Niue,2011,1.63,73.3334,0.0866,0.002,2.6732,11797.0,13399.0,621962.0
160,Niue,2012,1.623,73.3334,0.0872,0.0021,2.6918,11852.0,13729.0,605759.0
160,Niue,2013,1.623,146.667,0.0879,0.0021,2.7104,12137.0,13863.0,615121.0
160,Niue,2014,1.616,73.3334,0.0884,0.0021,2.7288,12187.0,13827.0,632155.0
160,Niue,2015,1.629,73.3334,0.089,0.0022,2.7474,11791.0,7283.0,628940.0
160,Niue,2016,1.624,73.3334,0.0896,0.0022,2.7667,11855.0,7466.0,628524.0
160,Niue,2017,1.618,,0.0902,0.0022,2.7855,11884.0,7506.0,628507.0
160,Niue,2018,1.624,,,,,,,
160,Niue,2019,1.628,,,,,,,
160,Niue,2020,1.632,,,,,,,
160,Niue,2021,1.626,,,,,,,
160,Niue,2022,1.634,,,,,,,
160,Niue,2023,1.635,,,,,,,
160,Niue,2024,1.637,,,,,,,
160,Niue,2025,1.637,,,,,,,
160,Niue,2026,1.641,,,,,,,
160,Niue,2027,1.647,,,,,,,
160,Niue,2028,1.659,,,,,,,
160,Niue,2029,1.664,,,,,,,
160,Niue,2030,1.674,,0.1228,0.003,3.8407,,,
160,Niue,2031,1.682,,,,,,,
160,Niue,2032,1.688,,,,,,,
160,Niue,2033,1.696,,,,,,,
160,Niue,2034,1.701,,,,,,,
160,Niue,2035,1.708,,,,,,,
160,Niue,2036,1.716,,,,,,,
160,Niue,2037,1.725,,,,,,,
160,Niue,2038,1.732,,,,,,,
160,Niue,2039,1.733,,,,,,,
160,Niue,2040,1.738,,,,,,,
160,Niue,2041,1.749,,,,,,,
160,Niue,2042,1.755,,,,,,,
160,Niue,2043,1.757,,,,,,,
160,Niue,2044,1.762,,,,,,,
160,Niue,2045,1.759,,,,,,,
160,Niue,2046,1.768,,,,,,,
160,Niue,2047,1.774,,,,,,,
160,Niue,2048,1.776,,,,,,,
160,Niue,2049,1.784,,,,,,,
160,Niue,2050,1.786,,0.1693,0.0044,5.4092,,,
160,Niue,2051,1.791,,,,,,,
160,Niue,2052,1.793,,,,,,,
160,Niue,2053,1.794,,,,,,,
160,Niue,2054,1.799,,,,,,,
160,Niue,2055,1.805,,,,,,,
160,Niue,2056,1.811,,,,,,,
160,Niue,2057,1.813,,,,,,,
160,Niue,2058,1.817,,,,,,,
160,Niue,2059,1.821,,,,,,,
160,Niue,2060,1.824,,,,,,,
160,Niue,2061,1.827,,,,,,,
160,Niue,2062,1.829,,,,,,,
160,Niue,2063,1.829,,,,,,,
160,Niue,2064,1.832,,,,,,,
160,Niue,2065,1.829,,,,,,,
160,Niue,2066,1.835,,,,,,,
160,Niue,2067,1.836,,,,,,,
160,Niue,2068,1.832,,,,,,,
160,Niue,2069,1.834,,,,,,,
160,Niue,2070,1.835,,,,,,,
160,Niue,2071,1.834,,,,,,,
160,Niue,2072,1.831,,,,,,,
160,Niue,2073,1.832,,,,,,,
160,Niue,2074,1.83,,,,,,,
160,Niue,2075,1.827,,,,,,,
160,Niue,2076,1.829,,,,,,,
160,Niue,2077,1.824,,,,,,,
160,Niue,2078,1.82,,,,,,,
160,Niue,2079,1.816,,,,,,,
160,Niue,2080,1.814,,,,,,,
160,Niue,2081,1.816,,,,,,,
160,Niue,2082,1.812,,,,,,,
160,Niue,2083,1.806,,,,,,,
160,Niue,2084,1.805,,,,,,,
160,Niue,2085,1.802,,,,,,,
160,Niue,2086,1.798,,,,,,,
160,Niue,2087,1.798,,,,,,,
160,Niue,2088,1.791,,,,,,,
160,Niue,2089,1.79,,,,,,,
160,Niue,2090,1.785,,,,,,,
160,Niue,2091,1.783,,,,,,,
160,Niue,2092,1.777,,,,,,,
160,Niue,2093,1.772,,,,,,,
160,Niue,2094,1.765,,,,,,,
160,Niue,2095,1.762,,,,,,,
160,Niue,2096,1.762,,,,,,,
160,Niue,2097,1.757,,,,,,,
160,Niue,2098,1.751,,,,,,,
160,Niue,2099,1.745,,,,,,,
160,Niue,2100,1.743,,,,,,,
162,Norway,1950,3265.27,,,,,,,
162,Norway,1951,3300.75,,,,,,,
162,Norway,1952,3334.48,,,,,,,
162,Norway,1953,3367.05,,,,,,,
162,Norway,1954,3398.91,,,,,,,
162,Norway,1955,3430.34,,,,,,,
162,Norway,1956,3461.51,,,,,,,
162,Norway,1957,3492.45,,,,,,,
162,Norway,1958,3523.05,,,,,,,
162,Norway,1959,3553.13,,,,,,,
162,Norway,1960,3582.51,,,,,,,
162,Norway,1961,3611.15,,283.941,9.9959,10313.9,5501610.0,1027950.0,4713590.0
162,Norway,1962,3639.21,,279.464,10.2396,10337.9,4253000.0,1028690.0,4286320.0
162,Norway,1963,3667.11,,271.425,9.9697,10052.8,5394040.0,1047350.0,4772930.0
162,Norway,1964,3695.41,,266.773,9.9632,9957.89,4628730.0,1086160.0,4168130.0
162,Norway,1965,3724.46,,257.052,9.9448,9756.08,5233280.0,1084280.0,4347990.0
162,Norway,1966,3754.36,,254.241,9.885,9673.13,4763840.0,1051980.0,4860460.0
162,Norway,1967,3784.87,,244.361,9.8604,9464.24,4669150.0,1036570.0,4789820.0
162,Norway,1968,3815.64,,242.665,9.9148,9454.36,5737130.0,1053740.0,5299660.0
162,Norway,1969,3846.18,,232.591,9.9107,9251.65,4907740.0,1081400.0,5190120.0
162,Norway,1970,3876.06,,224.302,9.784,9026.27,5602910.0,1123170.0,5131760.0
162,Norway,1971,3905.27,,220.604,9.8259,8970.73,5462560.0,1155230.0,5047650.0
162,Norway,1972,3933.73,,221.669,9.7047,8934.27,5081710.0,1165530.0,5102420.0
162,Norway,1973,3960.8,,225.237,10.1145,9195.72,5520540.0,1202720.0,5366680.0
162,Norway,1974,3985.74,,221.952,10.5707,9342.48,6616130.0,1236560.0,6154850.0
162,Norway,1975,4008.03,,213.131,10.2656,9026.15,4430850.0,1260100.0,5436760.0
162,Norway,1976,4027.48,,214.547,10.233,9039.25,4953260.0,1258900.0,5756870.0
162,Norway,1977,4044.33,,218.941,10.7356,9362.24,6112900.0,1273360.0,5984380.0
162,Norway,1978,4059.18,,220.11,11.1118,9561.41,6324580.0,1282810.0,6143600.0
162,Norway,1979,4072.87,,223.01,11.406,9757.69,5851470.0,1297990.0,5590370.0
162,Norway,1980,4086.08,,225.894,11.3697,9799.25,6355830.0,1324520.0,6554900.0
162,Norway,1981,4098.97,,233.4,11.4567,9990.91,6197890.0,1293350.0,6106660.0
162,Norway,1982,4111.66,,234.678,11.6425,10103.3,6462850.0,1349820.0,6727950.0
162,Norway,1983,4124.58,,232.656,11.627,10056.1,5744080.0,1342030.0,6397200.0
162,Norway,1984,4138.27,,233.458,11.8185,10160.8,7129290.0,1367530.0,7265710.0
162,Norway,1985,4153.1,,231.801,11.5561,10007.4,6564280.0,1407210.0,6785620.0
162,Norway,1986,4169.32,,228.983,11.5644,9954.0,5623070.0,1424270.0,6234770.0
162,Norway,1987,4186.97,,223.338,11.544,9830.46,6206390.0,1388150.0,6498270.0
162,Norway,1988,4205.97,,218.719,11.2972,9624.06,5745700.0,1430810.0,7355390.0
162,Norway,1989,4226.12,,219.685,11.3397,9664.35,6160630.0,1447320.0,7240380.0
162,Norway,1990,4247.29,-30718.8,219.729,17.8433,12688.7,7633600.0,1475050.0,7826810.0
162,Norway,1991,4269.47,-30718.8,224.048,17.9568,12828.7,6917360.0,1493330.0,8201040.0
162,Norway,1992,4292.68,-30718.8,226.6,17.8059,12809.9,5242020.0,1459180.0,7837300.0
162,Norway,1993,4316.79,-30718.8,223.717,17.7662,12733.6,6507940.0,1423630.0,8249890.0
162,Norway,1994,4341.62,-30718.8,226.409,17.8822,12843.1,5374820.0,1410840.0,8165970.0
162,Norway,1995,4367.0,-30718.8,228.717,18.1044,12993.1,5823340.0,1376650.0,8669100.0
162,Norway,1996,4393.21,-30708.2,232.479,18.2529,13137.7,6374390.0,1359450.0,7224550.0
162,Norway,1997,4420.26,-30708.4,232.273,18.2233,13113.1,6244930.0,1348940.0,7937800.0
162,Norway,1998,4447.49,-30711.5,232.505,17.9566,12997.7,6417050.0,1359390.0,7677740.0
162,Norway,1999,4474.0,-30709.6,229.9,17.8313,12888.0,5820870.0,1336040.0,7738610.0
162,Norway,2000,4499.37,-30714.8,222.583,17.645,12651.5,6037660.0,1329670.0,8023030.0
162,Norway,2001,4523.15,-44652.6,221.288,17.4724,12552.1,5854760.0,1338290.0,8090860.0
162,Norway,2002,4546.02,-44647.8,218.481,17.4441,12478.4,5527780.0,1329660.0,8273270.0
162,Norway,2003,4570.11,-44613.0,218.834,17.7089,12606.4,5953510.0,1305480.0,8481800.0
162,Norway,2004,4598.21,-44628.4,216.521,17.768,12588.3,6611370.0,1300930.0,8639730.0
162,Norway,2005,4632.36,-44608.2,213.605,17.7613,12526.1,5875820.0,1294070.0,8697760.0
162,Norway,2006,4673.07,-47461.0,210.615,17.5771,12378.4,5518920.0,1263100.0,8345770.0
162,Norway,2007,4719.65,-47490.4,206.326,17.6834,12338.6,5496840.0,1234420.0,9199180.0
162,Norway,2008,4771.41,-47347.6,203.415,17.7648,12318.2,6370800.0,1215980.0,8849890.0
162,Norway,2009,4827.18,-47494.1,201.458,17.0387,11941.9,5072890.0,1213080.0,8554090.0
162,Norway,2010,4885.88,-47455.9,201.151,16.7855,11820.3,5588180.0,1203370.0,9087450.0
162,Norway,2011,4947.6,-45949.5,198.988,17.1607,11951.4,4807480.0,1189500.0,8031400.0
162,Norway,2012,5012.01,-45936.6,197.698,17.1562,11919.9,5089070.0,1178920.0,8157830.0
162,Norway,2013,5077.1,-45936.0,196.616,17.1521,11896.5,4701770.0,1151680.0,8275080.0
162,Norway,2014,5140.31,-45910.5,194.542,17.4502,11993.0,5749760.0,1120110.0,9125170.0
162,Norway,2015,5199.84,-45910.3,197.818,17.7167,12184.7,6004260.0,1101610.0,9249410.0
162,Norway,2016,5254.69,-45910.3,201.301,17.7815,12286.4,6184800.0,1132250.0,9048800.0
162,Norway,2017,5305.38,,197.04,17.535,12085.1,5852520.0,1123380.0,8389840.0
162,Norway,2018,5353.36,,,,,,,
162,Norway,2019,5400.92,,,,,,,
162,Norway,2020,5449.69,,,,,,,
162,Norway,2021,5500.07,,,,,,,
162,Norway,2022,5551.48,,,,,,,
162,Norway,2023,5603.59,,,,,,,
162,Norway,2024,5655.75,,,,,,,
162,Norway,2025,5707.48,,,,,,,
162,Norway,2026,5758.74,,,,,,,
162,Norway,2027,5809.67,,,,,,,
162,Norway,2028,5860.15,,,,,,,
162,Norway,2029,5910.02,,,,,,,
162,Norway,2030,5959.21,,219.964,19.5314,13469.1,,,
162,Norway,2031,6007.62,,,,,,,
162,Norway,2032,6055.25,,,,,,,
162,Norway,2033,6102.06,,,,,,,
162,Norway,2034,6148.02,,,,,,,
162,Norway,2035,6193.14,,,,,,,
162,Norway,2036,6237.41,,,,,,,
162,Norway,2037,6280.85,,,,,,,
162,Norway,2038,6323.52,,,,,,,
162,Norway,2039,6365.53,,,,,,,
162,Norway,2040,6406.96,,,,,,,
162,Norway,2041,6447.82,,,,,,,
162,Norway,2042,6488.14,,,,,,,
162,Norway,2043,6528.04,,,,,,,
162,Norway,2044,6567.68,,,,,,,
162,Norway,2045,6607.17,,,,,,,
162,Norway,2046,6646.56,,,,,,,
162,Norway,2047,6685.81,,,,,,,
162,Norway,2048,6724.83,,,,,,,
162,Norway,2049,6763.44,,,,,,,
162,Norway,2050,6801.52,,225.005,20.5048,14019.0,,,
162,Norway,2051,6839.04,,,,,,,
162,Norway,2052,6876.02,,,,,,,
162,Norway,2053,6912.48,,,,,,,
162,Norway,2054,6948.4,,,,,,,
162,Norway,2055,6983.79,,,,,,,
162,Norway,2056,7018.63,,,,,,,
162,Norway,2057,7052.94,,,,,,,
162,Norway,2058,7086.73,,,,,,,
162,Norway,2059,7120.04,,,,,,,
162,Norway,2060,7152.89,,,,,,,
162,Norway,2061,7185.29,,,,,,,
162,Norway,2062,7217.25,,,,,,,
162,Norway,2063,7248.81,,,,,,,
162,Norway,2064,7280.02,,,,,,,
162,Norway,2065,7310.92,,,,,,,
162,Norway,2066,7341.49,,,,,,,
162,Norway,2067,7371.77,,,,,,,
162,Norway,2068,7401.75,,,,,,,
162,Norway,2069,7431.42,,,,,,,
162,Norway,2070,7460.8,,,,,,,
162,Norway,2071,7489.89,,,,,,,
162,Norway,2072,7518.65,,,,,,,
162,Norway,2073,7547.04,,,,,,,
162,Norway,2074,7574.95,,,,,,,
162,Norway,2075,7602.31,,,,,,,
162,Norway,2076,7629.09,,,,,,,
162,Norway,2077,7655.31,,,,,,,
162,Norway,2078,7680.94,,,,,,,
162,Norway,2079,7705.94,,,,,,,
162,Norway,2080,7730.3,,,,,,,
162,Norway,2081,7754.01,,,,,,,
162,Norway,2082,7777.09,,,,,,,
162,Norway,2083,7799.55,,,,,,,
162,Norway,2084,7821.46,,,,,,,
162,Norway,2085,7842.86,,,,,,,
162,Norway,2086,7863.76,,,,,,,
162,Norway,2087,7884.15,,,,,,,
162,Norway,2088,7904.09,,,,,,,
162,Norway,2089,7923.62,,,,,,,
162,Norway,2090,7942.77,,,,,,,
162,Norway,2091,7961.56,,,,,,,
162,Norway,2092,7979.97,,,,,,,
162,Norway,2093,7998.01,,,,,,,
162,Norway,2094,8015.65,,,,,,,
162,Norway,2095,8032.86,,,,,,,
162,Norway,2096,8049.63,,,,,,,
